2023-01-01, 10.211974876944446
2023-02-01, 10.220255458611112
2023-03-01, 10.229233846388889
2023-04-01, 10.238902252222223
2023-05-01, 10.249252349722221
2023-06-01, 10.26027530138889
2023-07-01, 10.271961784166669
2023-08-01, 10.284302017777778
2023-09-01, 10.297285793055556
2023-10-01, 10.310902502222223
2023-11-01, 10.32514116638889
2023-12-01, 10.339990468055557
2023-13-01, 10.355438779999998
2023-14-01, 10.371474196944444
2023-15-01, 10.388084563333333
2023-16-01, 10.405257506388889
2023-17-01, 10.422980463611111
2023-18-01, 10.441240712777779
2023-19-01, 10.460025399722223
2023-20-01, 10.479321568333335
2023-21-01, 10.49911618388889
2023-22-01, 10.519396162777777
2023-23-01, 10.540148395833334
2023-24-01, 10.561359772777779
2023-25-01, 10.583017205
2023-26-01, 10.605107647777778
2023-27-01, 10.627618121944444
2023-28-01, 10.650535730833333
2023-29-01, 10.673847681666667
2023-30-01, 10.697541300555555
2023-31-01, 10.721604048888889
2023-01-02, 10.746023537777779
2023-02-02, 10.770787542222223
2023-03-02, 10.795884011944445
2023-04-02, 10.821301083333335
2023-05-02, 10.84702708861111
2023-06-02, 10.873050565
2023-07-02, 10.899360261944446
2023-08-02, 10.925945146944445
2023-09-02, 10.952794411944444
2023-10-02, 10.979897477777778
2023-11-02, 11.007243995555557
2023-12-02, 11.034823851944445
2023-13-02, 11.062627169444445
2023-14-02, 11.090644307222222
2023-15-02, 11.118865860833333
2023-16-02, 11.147282661944445
2023-17-02, 11.17588577777778
2023-18-02, 11.204666507222221
2023-19-02, 11.233616379444445
2023-20-02, 11.262727150833333
2023-21-02, 11.291990800277777
2023-22-02, 11.321399525277776
2023-23-02, 11.350945738333333
2023-24-02, 11.380622060555556
2023-25-02, 11.410421316388888
2023-26-02, 11.440336528055555
2023-27-02, 11.470360910277778
2023-28-02, 11.5004878625
2023-01-03, 11.530710963055554
2023-02-03, 11.561023961388889
2023-03-03, 11.591420772777777
2023-04-03, 11.621895469722222
2023-05-03, 11.652442273888887
2023-06-03, 11.683055550555556
2023-07-03, 11.713729799722223
2023-08-03, 11.744459648055555
2023-09-03, 11.775239841944444
2023-10-03, 11.806065238611113
2023-11-03, 11.836930799166668
2023-12-03, 11.867831580277777
2023-13-03, 11.898762724722223
2023-14-03, 11.929719455555555
2023-15-03, 11.960697066388889
2023-16-03, 11.991690914444442
2023-17-03, 12.022696410833333
2023-18-03, 12.053709014722221
2023-19-03, 12.0847242225
2023-20-03, 12.11573756277778
2023-21-03, 12.146744585
2023-22-03, 12.177740854722224
2023-23-03, 12.208721943333334
2023-24-03, 12.239683421111112
2023-25-03, 12.270620849722222
2023-26-03, 12.301529772777778
2023-27-03, 12.33240571
2023-28-03, 12.363244149166665
2023-29-03, 12.394040536944443
2023-30-03, 12.424790273333333
2023-31-03, 12.455488703055556
2023-01-04, 12.486131108055554
2023-02-04, 12.5167127025
2023-03-04, 12.547228621944445
2023-04-04, 12.57767391861111
2023-05-04, 12.608043555833332
2023-06-04, 12.638332396666668
2023-07-04, 12.668535203055557
2023-08-04, 12.698646625277776
2023-09-04, 12.728661196111112
2023-10-04, 12.758573327222223
2023-11-04, 12.788377300555556
2023-12-04, 12.818067263888889
2023-13-04, 12.847637226111113
2023-14-04, 12.877081049166668
2023-15-04, 12.906392446666667
2023-16-04, 12.9355649775
2023-17-04, 12.964592040833333
2023-18-04, 12.993466873611112
2023-19-04, 13.022182545833335
2023-20-04, 13.050731957222222
2023-21-04, 13.07910783472222
2023-22-04, 13.107302730555555
2023-23-04, 13.13530901861111
2023-24-04, 13.163118893611111
2023-25-04, 13.190724370277776
2023-26-04, 13.218117282777778
2023-27-04, 13.245289283888889
2023-28-04, 13.272231845833334
2023-29-04, 13.298936261666666
2023-30-04, 13.325393646111111
2023-01-05, 13.351594939444444
2023-02-05, 13.377530908611112
2023-03-05, 13.4031921525
2023-04-05, 13.428569105000001
2023-05-05, 13.45365204111111
2023-06-05, 13.478431082777778
2023-07-05, 13.502896204444443
2023-08-05, 13.527037241388888
2023-09-05, 13.550843898888889
2023-10-05, 13.574305758055555
2023-11-05, 13.59741229
2023-12-05, 13.6201528625
2023-13-05, 13.642516754722225
2023-14-05, 13.664493167500002
2023-15-05, 13.686071236944445
2023-16-05, 13.707240049166668
2023-17-05, 13.727988653333334
2023-18-05, 13.748306079166667
2023-19-05, 13.768181353055557
2023-20-05, 13.787603512222224
2023-21-05, 13.806561626666667
2023-22-05, 13.82504481388889
2023-23-05, 13.843042260277777
2023-24-05, 13.860543239166667
2023-25-05, 13.877537131111113
2023-26-05, 13.894013444722223
2023-27-05, 13.909961837777779
2023-28-05, 13.9253721375
2023-29-05, 13.940234361388889
2023-30-05, 13.95453874138889
2023-31-05, 13.968275742222223
2023-01-06, 13.981436084722223
2023-02-06, 13.994010767499999
2023-03-06, 14.005991086944444
2023-04-06, 14.017368659166667
2023-05-06, 14.028135440833333
2023-06-06, 14.038283747777777
2023-07-06, 14.047806276111112
2023-08-06, 14.056696120277776
2023-09-06, 14.064946790833336
2023-10-06, 14.0725522325
2023-11-06, 14.07950684
2023-12-06, 14.0858054725
2023-13-06, 14.091443469166668
2023-14-06, 14.096416660833334
2023-15-06, 14.100721381666666
2023-16-06, 14.104354480000001
2023-17-06, 14.107313327500002
2023-18-06, 14.109595825555555
2023-19-06, 14.111200411944445
2023-20-06, 14.112126064166667
2023-21-06, 14.112372305277777
2023-22-06, 14.111939200833332
2023-23-06, 14.1108273625
2023-24-06, 14.10903794388889
2023-25-06, 14.106572638611112
